Product,Category_x,Price_x,Individual Review,Location,Date,Review,Helpful
Timex Kid's Analog 28 mm Elastic Fabric Strap Watch,watch,16.99,5.0,United States,2020-03-22,"
  It fits my daughter’s tiny wrist perfectly and is so comfortable. She’s thrilled with it and the pink ho to hand and purple minute hand make it so easy to teach how to tell time. Great watch! And the fact that you can wash the band is a total plus!
",0
Timex Kid's Analog 28 mm Elastic Fabric Strap Watch,watch,16.99,1.0,United States,2019-12-12,"
  Broke within a month of purchase. Don’t waste your money on it.
",0
Timex Kid's Analog 28 mm Elastic Fabric Strap Watch,watch,16.99,2.0,United States,2020-05-08,"
  Arrived with a dead battery and I have no way to replace it during this time.  My daughter was so disappointed.
",0
Timex Kid's Analog 28 mm Elastic Fabric Strap Watch,watch,16.99,5.0,United States,2020-03-05,"
  girls cheerful first watch
",0
Timex Kid's Analog 28 mm Elastic Fabric Strap Watch,watch,16.99,1.0,United States,2020-03-15,"
  Watch died within three months of purchase. Cost to send it back for repair was half the price of the original watch.
",0
Timex Kid's Analog 28 mm Elastic Fabric Strap Watch,watch,16.99,5.0,United States,2019-12-10,"
  Super cute
",0
Timex Kid's Analog 28 mm Elastic Fabric Strap Watch,watch,16.99,1.0,United States,2020-05-19,"
  Turned up with a Dead battery
",0
Timex Kid's Analog 28 mm Elastic Fabric Strap Watch,watch,16.99,5.0,United States,2020-03-07,"
  The 11 year old loves it!
",0
Timex Kid's Analog 28 mm Elastic Fabric Strap Watch,watch,16.99,5.0,United States,2019-12-26,"
  Nice watch! Brought as a gift and kids love it
",0
Timex Kid's Analog 28 mm Elastic Fabric Strap Watch,watch,16.99,4.0,United States,2020-01-14,"
  The face is of an inferior quality. Scratches easily
",0
Timex Kid's Analog 28 mm Elastic Fabric Strap Watch,watch,16.99,3.0,United States,2019-12-12,"
  Watch got scratched up very quickly.
",0
Timex Kid's Analog 28 mm Elastic Fabric Strap Watch,watch,16.99,3.0,United States,2019-12-14,"
  Es bien pequeñito
",0
Timex Kid's Analog 28 mm Elastic Fabric Strap Watch,watch,16.99,5.0,United States,2019-12-09,"
  Very nice watch
",0
Tikkers Boy's Analogue Analog Quartz Watch with Silicone Strap ATK1040,watch,9.99,5.0,United Kingdom,2020-07-14,"
  Good quality, great size, bought one for my daughter and was so impressed bought one as a gift also. Not sure about how water proof it is, although my daughter jumped in the pool with it on and still works fine.
",1
Mens Digital Watch - Sports Military Watches 50M Waterproof Outdoor Chronograph Military Wrist Watches for Men with LED Back Light/Alarm/Date/Shockproof,watch,17.99,5.0,United Kingdom,2020-07-14,"
  Just as advertised. Good quality for the price. Couldn't claim the free gift but overall happy.
",2
H&S 147pcs Watch Repair Tool Kit Strap Link Pin Removal Adjustment Tool Kit Back Case Remover Opener Removal Tool Spring Bar Pins Watchmaker Tools Kit,watch,13.99,5.0,United Kingdom,2020-06-08,"After taking 2 watches to have batteries replaced and being told it would cost upwards of £45 as one would have to be sent away as the screws holding the backplate were tiny, so could not been done in the shop - I decided to see if there was a cheaper option available.

After looking at a few different watch repair/servicing kits and watching some reviews, I decided on this one - at around £15 - I didn't really expect much, but how wrong I was.

The items are of a very decent quality, and so far I have used all of them whilst changing batteries and straps on both mine and family members watches...…..including both of the ones mentioned previously (the screws were small on the one to be honest - but there are screwdrivers included that dealt with that task with ease).

The watch clamp,openers and vice are a godsend, no more finicking about when trying to open a case -you can make sure it is held firmly in place while working on it and this greatly reduces the risk of damage and losing any pieces.....although the clamp is one of the smaller ones available apparently, so will not fit larger watches (I think its up to around 30mm?).

All of the items come in a handy case, with room to keep your watches inside while you wait for your batteries and straps to arrive - so I have found anyway.

I would recommend this item to anyone who is looking for a decent watch kit that has all of the bits and pieces needed to perform basic servicing, its worked for me so far.....and no need to ever be charged £20+ for something I can buy for £1 and do myself in 5 minutes in future.",2
H&S 147pcs Watch Repair Tool Kit Strap Link Pin Removal Adjustment Tool Kit Back Case Remover Opener Removal Tool Spring Bar Pins Watchmaker Tools Kit,watch,13.99,5.0,United Kingdom,2020-01-03,"It wasn't long to cost me over £30 to replace the battery in my Seiko watch. Doing a bit of research showed I could buy the battery itself for £3.99 but the watch needed a special tool to remove the back. Doing further research came up with this toolkkt. So for approximately £20 I was able to do the job myself and can now save money changing batteries and adjusting straps on this and other watches in the future.

The toolkit itself is well put together. The tools appear to be reasonably well made. They're probably not the best you can buy but for the price they are excellent. There are lots of useful components so it seems pretty comprehensive. The inclusion on a large selection of strap springs is very useful.

My only criticisms are that the adjustable watch back removal tool that I needed for my Seiko is a little fiddly to use. It took me a number of attempts but I finally got there. You just nee to be a bit tenacious and try the different pins that are supplied. The other slight grumble is the wing nut for tightening the watch vice is very sharp and can cut into your fingers when turning. The vice itself is fine and is very useful. I will have to see if I can find a better made wing nut. The supplied one is one of those cheap hollow ones. I think if the manufacturer could replace this it would improve the overall quality of the toolkit.

But other than these very slight issues I would thoroughly recommend this kit. It has lots of good components and is generally well made and nicely presented.",9
H&S 147pcs Watch Repair Tool Kit Strap Link Pin Removal Adjustment Tool Kit Back Case Remover Opener Removal Tool Spring Bar Pins Watchmaker Tools Kit,watch,13.99,5.0,United Kingdom,2020-05-22,"
  Have used it to change a training watch battery and the associated heart monitor chest strap.  The tools in the kit allowed me to do this very easily using the adjustable watch back opener and the lever to lift the watch back, so it has almost for itself just allowing me to do this.  I can’t comment on the tools I did not use. As far as I can see the kit is reasonably robust and should last me quite a few years.  The holding straps in the ‘leather’ case don’t always fit some of the tools particularly well but for £14. 99 I think the whole kit is great and a really good buy.
",0
H&S 147pcs Watch Repair Tool Kit Strap Link Pin Removal Adjustment Tool Kit Back Case Remover Opener Removal Tool Spring Bar Pins Watchmaker Tools Kit,watch,13.99,3.0,United Kingdom,2019-12-26,"
  Not worth buying, brought this for christmas due to me knowing we had alot of watches to be giving away as present and i had a few as a gift, but when i went to use it the main strap adjuster( the big clear one) was bent and also the three pin pusher( three silver small screwdriver looking things) two was bent and the 3rd keeps coming out so i tried to tighten it on the side and the screw has no head, but the other three has.
",1
H&S 147pcs Watch Repair Tool Kit Strap Link Pin Removal Adjustment Tool Kit Back Case Remover Opener Removal Tool Spring Bar Pins Watchmaker Tools Kit,watch,13.99,5.0,United Kingdom,2020-05-24,"Decent little toolkit for a good price. Nice storage case too. Covers most bases for the amateur watch enthusiast.

If you’re a strap fiend like I am and are constantly swapping straps on watches my only advice would be to invest in a better, higher quality spring bar tool as the forks on the tool in this kit wear down very quickly - but that’s the same with all cheaper spring bar tools so it’s not really a knock against this kit. No substitute for the Bergeon tool if you’re constantly swapping straps.

Other than that, good value for money and will save many unnecessary trips to local jewellers/fast fix to do small jobs that anyone can do at home.",0
H&S 147pcs Watch Repair Tool Kit Strap Link Pin Removal Adjustment Tool Kit Back Case Remover Opener Removal Tool Spring Bar Pins Watchmaker Tools Kit,watch,13.99,1.0,United Kingdom,2020-03-22,"
  Rubbish, a case of style over substance. The most used items being the 'presion' screw drivers, are so rough it's a joke. A three are bent, the blades are so badly groundhow they could claim to be an accurate size is beyond me. Also, one of them, the one I needed to use, the shaft spins in the hasle so you cannot get untighten or tighten anything. Don't get me started on the tweezers! Don't be fooled, or like me, try and cut corners, buy a quality set not this. I kept the case and threw the tools away.
",1
H&S 147pcs Watch Repair Tool Kit Strap Link Pin Removal Adjustment Tool Kit Back Case Remover Opener Removal Tool Spring Bar Pins Watchmaker Tools Kit,watch,13.99,5.0,United Kingdom,2020-05-23,"
  I bought this as a present for my fiancé who has recently developed an interest in watch movements. About a week before his birthday he bought himself a different brand so I was thinking it was a waste but he tells me there are more tools in this; the other one didn't have pliers, for example. He was also impressed by the case quality; it looks really expensive and is sturdy. Only other comment was that the Watch Strap Spring Bar Pin Removal Tool is very sharp but now he knows to look out for it there's no problem. I'm sure there are swisher kits on the market but very pleased with the number of tools and case quality for such an inexpensive choice.
",0
H&S 147pcs Watch Repair Tool Kit Strap Link Pin Removal Adjustment Tool Kit Back Case Remover Opener Removal Tool Spring Bar Pins Watchmaker Tools Kit,watch,13.99,5.0,United Kingdom,2020-03-23,"
  Bought for my husband. He was initially rather scornful when I told him I’d ordered it. But he loves it!He’s used it for several repairs other than watches. Good for fixing spectacles too!I’m going to buy another two....one for my son and another for my son in law.Great value for money!
",0
H&S 147pcs Watch Repair Tool Kit Strap Link Pin Removal Adjustment Tool Kit Back Case Remover Opener Removal Tool Spring Bar Pins Watchmaker Tools Kit,watch,13.99,4.0,United Kingdom,2020-03-06,"
  Used for watchback removal and battery removal and replacement. Very nicely presented little kit. A bit fiddly to get the tool to set up as the pins for the back removal tool are a bit slack. The pins also bevelled slightly under load, however, maybe my watch backs were just a bit too tight. Otherwise. Very satisfied with this item.
",0
H&S 147pcs Watch Repair Tool Kit Strap Link Pin Removal Adjustment Tool Kit Back Case Remover Opener Removal Tool Spring Bar Pins Watchmaker Tools Kit,watch,13.99,3.0,United Kingdom,2020-05-26,"
  Nice packaging and there is a instruction leaflet. The tools do not include philips screwdrivers to open may modern watches . Those inside are way too tiny. These are needed for Nixon and many store brands such as DKNY. That said it's a tidy item but 'could do better'.
",0
H&S 147pcs Watch Repair Tool Kit Strap Link Pin Removal Adjustment Tool Kit Back Case Remover Opener Removal Tool Spring Bar Pins Watchmaker Tools Kit,watch,13.99,5.0,United Kingdom,2019-12-11,"
  I don't usually leave reviews but I really had to on this watch repair kit. I read through previous reviews before buying and the majority seemed to be pretty good. There are always a few negative ones and maybe those people have been unlucky because I think this is a really great kit for the money. It's got all the tools you could probably need and I've already put new batteries in 3 watches and changed a strap. It's already saved me ££££'s. I've only given 4 stars for sturdiness, which maybe unfair, but I'd like to see how it is after a while and using some of the other tools.
",0
H&S 147pcs Watch Repair Tool Kit Strap Link Pin Removal Adjustment Tool Kit Back Case Remover Opener Removal Tool Spring Bar Pins Watchmaker Tools Kit,watch,13.99,5.0,United Kingdom,2020-05-02,"
  I’m a miserable git. Certified negative swine. If something isn’t quite up to scratch I’ll be moaning to whoever will give me the time of day (that’s a watch pun). BUT this kit! Wow! It’s spectacular! For £50 you’d be happy, but for £15! It’s great! Everything you need. No idea why some reviews reckon it’s poor quality? If you need to take the back off your watches, fiddle around with bezels, remove a movement, you’re pretty much covered. And it comes in a lovely brown case. No brainier: buy it.
",0
H&S 147pcs Watch Repair Tool Kit Strap Link Pin Removal Adjustment Tool Kit Back Case Remover Opener Removal Tool Spring Bar Pins Watchmaker Tools Kit,watch,13.99,4.0,United Kingdom,2019-12-04,"
  It's a good piece of kit for the money, but don't expect durability as you would from a professional kit.Will serve you well for an occasional use.
",3
H&S 147pcs Watch Repair Tool Kit Strap Link Pin Removal Adjustment Tool Kit Back Case Remover Opener Removal Tool Spring Bar Pins Watchmaker Tools Kit,watch,13.99,5.0,United Kingdom,2020-02-02,"
  Previously I have always taken my watch to a watch repair shop to change the battery. They usually scratch the back of the watch and charge between £5-£10. With this kit and easy to follow instructions I was able to change all my watch batteries myself. It pays to watch the you tube video on battery removal to avoid damaging your watch.
",0
H&S 147pcs Watch Repair Tool Kit Strap Link Pin Removal Adjustment Tool Kit Back Case Remover Opener Removal Tool Spring Bar Pins Watchmaker Tools Kit,watch,13.99,5.0,United Kingdom,2019-12-15,"Seems ok so far. Replaced a couple of watch batteries & strap and this kit did make the job easier than what I used to try and use.

Did struggle trying to remove a case back with the tool, didnt grip too well on that particular watch and slipped and took a chunk out of my palm. Be careful.

Good mix of tools included so should help you out doing the majority of work.",0
H&S 147pcs Watch Repair Tool Kit Strap Link Pin Removal Adjustment Tool Kit Back Case Remover Opener Removal Tool Spring Bar Pins Watchmaker Tools Kit,watch,13.99,3.0,United Kingdom,2020-03-03,"
  Mmm well it was cheap after all. It works, but the metals are of poor quality. Probably won’t stand the test of time. Good for occasional use, I’ve bent the flat blade screw drivers already.
",0
H&S 147pcs Watch Repair Tool Kit Strap Link Pin Removal Adjustment Tool Kit Back Case Remover Opener Removal Tool Spring Bar Pins Watchmaker Tools Kit,watch,13.99,5.0,United Kingdom,2020-05-28,"
  I’ve fixed all the watches in the house with no problem and much cheaper than going to a jewellers, no damage or mishaps, most needed batteries a couple a bit of cleaning.
",0
